from_metric,to_metric,relationship,declared_on,to_exists
license_revenue,services_revenue,correlated_with,license_revenue,True
license_revenue,arr,correlated_with,license_revenue,True
churn_rate,logo_churn_rate,parent_of,logo_churn_rate,True
logo_churn_rate,stg_subscription_row,parent_of,logo_churn_rate,True
logo_churn_rate,churn_rate,correlated_with,logo_churn_rate,True
logo_churn_rate,customer_health_score,correlated_with,logo_churn_rate,True
logo_churn_rate,churned_arr,correlated_with,logo_churn_rate,True
logo_churn_rate,cohort_churn,correlated_with,logo_churn_rate,True
logo_churn_rate,contraction_arr,correlated_with,logo_churn_rate,True
logo_churn_rate,customer_churn_rate,correlated_with,logo_churn_rate,True
logo_churn_rate,customer_count,correlated_with,logo_churn_rate,True
logo_churn_rate,grr,correlated_with,logo_churn_rate,True
logo_churn_rate,mrr_churn_rate,correlated_with,logo_churn_rate,True
logo_churn_rate,nrr,correlated_with,logo_churn_rate,True
logo_churn_rate,product_churn_rate,correlated_with,logo_churn_rate,True
logo_churn_rate,stg_subscriptions_active,correlated_with,logo_churn_rate,True
market_share,market_penetration_rate,parent_of,market_penetration_rate,True
market_penetration_rate,arr,parent_of,market_penetration_rate,True
market_penetration_rate,tam,parent_of,market_penetration_rate,True
market_penetration_rate,sam,parent_of,market_penetration_rate,True
market_penetration_rate,arr,correlated_with,market_penetration_rate,True
market_penetration_rate,revenue_growth_rate,correlated_with,market_penetration_rate,True
arr,mrr,parent_of,mrr,True
revenue,mrr,parent_of,mrr,True
mrr_churn_rate,mrr,parent_of,mrr,True
payback_period,mrr,parent_of,mrr,True
subscription_revenue,mrr,parent_of,mrr,True
mrr,stg_subscription_row,parent_of,mrr,True
mrr,churn_rate,correlated_with,mrr,True
mrr,net_revenue_retention,correlated_with,mrr,True
mrr,arr,correlated_with,mrr,True
mrr,marketing_spend,correlated_with,mrr,True
mrr,net_mrr_growth,correlated_with,mrr,True
mrr,stg_subscriptions_active,correlated_with,mrr,True
churn_rate,mrr_churn_rate,parent_of,mrr_churn_rate,True
mrr_churn_rate,mrr,parent_of,mrr_churn_rate,True
mrr_churn_rate,churned_arr,parent_of,mrr_churn_rate,True
mrr_churn_rate,logo_churn_rate,correlated_with,mrr_churn_rate,True
mrr_churn_rate,nrr,correlated_with,mrr_churn_rate,True
arr_growth_rate,net_mrr_growth,parent_of,net_mrr_growth,True
net_mrr_growth,mrr,correlated_with,net_mrr_growth,True
net_mrr_growth,nrr,correlated_with,net_mrr_growth,True
net_mrr_growth,saas_quick_ratio,correlated_with,net_mrr_growth,True
total_revenue,net_revenue,parent_of,net_revenue,True
net_revenue,gross_revenue,parent_of,net_revenue,True
net_revenue,discount_rate,parent_of,net_revenue,True
net_revenue,gross_revenue,correlated_with,net_revenue,True
net_revenue,refund_rate,correlated_with,net_revenue,True
net_revenue,stg_refund_amount,correlated_with,net_revenue,True
arr,net_revenue_retention,parent_of,net_revenue_retention,True
net_revenue_retention,churn_rate,parent_of,net_revenue_retention,True
net_revenue_retention,cohort_revenue_retention,parent_of,net_revenue_retention,True
net_revenue_retention,nrr_monthly,parent_of,net_revenue_retention,True
net_revenue_retention,renewal_rate,parent_of,net_revenue_retention,True
net_revenue_retention,ebitda,correlated_with,net_revenue_retention,True
net_revenue_retention,ltv_cac,correlated_with,net_revenue_retention,True
net_revenue_retention,customer_health_score,correlated_with,net_revenue_retention,True
net_revenue_retention,customer_ltv,correlated_with,net_revenue_retention,True
net_revenue_retention,mrr,correlated_with,net_revenue_retention,True
net_revenue_retention,nrr_monthly,correlated_with,net_revenue_retention,True
net_revenue_retention,rule_of_40,correlated_with,net_revenue_retention,True
arr,new_arr,parent_of,new_arr,True
arr_growth_rate,new_arr,parent_of,new_arr,True
magic_number,new_arr,parent_of,new_arr,True
saas_quick_ratio,new_arr,parent_of,new_arr,True
new_arr,bookings,parent_of,new_arr,True
new_arr,stg_subscriptions_active,parent_of,new_arr,True
new_arr,avg_deal_size,parent_of,new_arr,True
new_arr,avg_sales_cycle,parent_of,new_arr,True
new_arr,pct_reps_at_quota,parent_of,new_arr,True
new_arr,pipeline_coverage,parent_of,new_arr,True
new_arr,plg_rate,parent_of,new_arr,True
new_arr,quota_attainment,parent_of,new_arr,True
new_arr,sales_cycle_length,parent_of,new_arr,True
new_arr,win_rate,parent_of,new_arr,True
new_arr,expansion_arr,correlated_with,new_arr,True
new_arr,churn_rate,correlated_with,new_arr,True
new_arr,acv,correlated_with,new_arr,True
new_arr,bookings,correlated_with,new_arr,True
new_arr,customers_by_channel,correlated_with,new_arr,True
new_arr,partner_revenue,correlated_with,new_arr,True
new_arr,pipeline_coverage,correlated_with,new_arr,True
new_arr,pipeline_value,correlated_with,new_arr,True
new_arr,quota_attainment,correlated_with,new_arr,True
new_arr,rev_from_new_customers,correlated_with,new_arr,True
rule_of_40,nrr,parent_of,nrr,True
nrr,expansion_arr,parent_of,nrr,True
nrr,contraction_arr,parent_of,nrr,True
nrr,churned_arr,parent_of,nrr,True
nrr,grr,parent_of,nrr,True
nrr,grr,correlated_with,nrr,True
nrr,logo_churn_rate,correlated_with,nrr,True
nrr,account_health_score,correlated_with,nrr,True
nrr,arr,correlated_with,nrr,True
nrr,arr_growth_rate,correlated_with,nrr,True
nrr,clv,correlated_with,nrr,True
nrr,cohort_ltv_24m,correlated_with,nrr,True
nrr,customer_churn_rate,correlated_with,nrr,True
nrr,customer_retention_rate,correlated_with,nrr,True
nrr,expansion_pipeline,correlated_with,nrr,True
nrr,gross_dollar_retention,correlated_with,nrr,True
nrr,mrr_churn_rate,correlated_with,nrr,True
nrr,net_mrr_growth,correlated_with,nrr,True
nrr,rev_concentration_top10,correlated_with,nrr,True
nrr,rev_from_existing,correlated_with,nrr,True
nrr,saas_quick_ratio,correlated_with,nrr,True
nrr,subscription_revenue,correlated_with,nrr,True
nrr,upsell_rate,correlated_with,nrr,True
net_revenue_retention,nrr_monthly,parent_of,nrr_monthly,True
nrr_monthly,expansion_arr,parent_of,nrr_monthly,True
nrr_monthly,churned_arr,parent_of,nrr_monthly,True
nrr_monthly,contraction_arr,parent_of,nrr_monthly,True
nrr_monthly,net_revenue_retention,correlated_with,nrr_monthly,True
nrr_monthly,churn_rate,correlated_with,nrr_monthly,True
nrr_monthly,renewal_rate,correlated_with,nrr_monthly,True
total_revenue,partner_revenue,parent_of,partner_revenue,True
partner_revenue_pct,partner_revenue,parent_of,partner_revenue,True
partner_revenue,partner_revenue_pct,correlated_with,partner_revenue,True
partner_revenue,new_arr,correlated_with,partner_revenue,True
total_revenue,partner_revenue_pct,parent_of,partner_revenue_pct,True
partner_revenue_pct,partner_revenue,parent_of,partner_revenue_pct,True
partner_revenue_pct,partner_revenue,correlated_with,partner_revenue_pct,True
partner_revenue_pct,revenue_by_channel,correlated_with,partner_revenue_pct,True
total_revenue,partner_revenue_pct,formula_input,partner_revenue_pct,True
mau,product_churn_rate,parent_of,product_churn_rate,True
product_churn_rate,logo_churn_rate,correlated_with,product_churn_rate,True
product_churn_rate,d30_retention,correlated_with,product_churn_rate,True
opex,rd_as_pct_revenue,parent_of,rd_as_pct_revenue,True
rd_as_pct_revenue,rd_expense,parent_of,rd_as_pct_revenue,True
rd_as_pct_revenue,revenue,parent_of,rd_as_pct_revenue,True
rd_as_pct_revenue,rd_headcount_pct,parent_of,rd_as_pct_revenue,True
rd_as_pct_revenue,ebitda_margin,correlated_with,rd_as_pct_revenue,True
rd_as_pct_revenue,rd_expense,correlated_with,rd_as_pct_revenue,True
ebitda,revenue,parent_of,revenue,True
capex_pct_revenue,revenue,parent_of,revenue,True
gna_pct_revenue,revenue,parent_of,revenue,True
net_income_margin,revenue,parent_of,revenue,True
rd_as_pct_revenue,revenue,parent_of,revenue,True
revenue_per_employee,revenue,parent_of,revenue,True
revenue,arr,parent_of,revenue,True
revenue,mrr,parent_of,revenue,True
revenue,arpu,parent_of,revenue,True
revenue,asp,parent_of,revenue,True
revenue,billings,parent_of,revenue,True
revenue,customer_count,parent_of,revenue,True
revenue,gmv,parent_of,revenue,True
revenue,iap_revenue,parent_of,revenue,True
revenue,stg_revenue_event_amount,parent_of,revenue,True
revenue,take_rate,parent_of,revenue,True
revenue,customer_count,correlated_with,revenue,True
revenue,arpu,correlated_with,revenue,True
revenue,asp,correlated_with,revenue,True
revenue,billings,correlated_with,revenue,True
revenue,bookings,correlated_with,revenue,True
revenue,cogs,correlated_with,revenue,True
revenue,deferred_revenue,correlated_with,revenue,True
revenue,gmv,correlated_with,revenue,True
revenue,marketing_spend,correlated_with,revenue,True
revenue,take_rate,correlated_with,revenue,True
rule_of_40,revenue_growth_rate,parent_of,revenue_growth_rate,True
revenue_growth_rate,market_share,parent_of,revenue_growth_rate,True
revenue_growth_rate,revenue_vs_py,parent_of,revenue_growth_rate,True
revenue_growth_rate,arr_growth_rate,correlated_with,revenue_growth_rate,True
revenue_growth_rate,revenue_vs_py,correlated_with,revenue_growth_rate,True
revenue_growth_rate,arr,correlated_with,revenue_growth_rate,True
revenue_growth_rate,market_penetration_rate,correlated_with,revenue_growth_rate,True
revenue_growth_rate,market_share,correlated_with,revenue_growth_rate,True
revenue_growth_rate,monthly_new_customers,correlated_with,revenue_growth_rate,True
revenue_growth_rate,total_revenue,correlated_with,revenue_growth_rate,True
total_revenue,revenue_growth_rate,formula_input,revenue_growth_rate,True
arpu,revenue_per_account,parent_of,revenue_per_account,True
revenue_per_account,arpu,correlated_with,revenue_per_account,True
revenue_per_account,acv,correlated_with,revenue_per_account,True
ebitda,revenue_per_employee,parent_of,revenue_per_employee,True
employee_lifetime_value,revenue_per_employee,parent_of,revenue_per_employee,True
revenue_per_employee,revenue,parent_of,revenue_per_employee,True
revenue_per_employee,headcount_fte,parent_of,revenue_per_employee,True
revenue_per_employee,arr_per_rep,parent_of,revenue_per_employee,True
revenue_per_employee,employees_per_1m_arr,parent_of,revenue_per_employee,True
revenue_per_employee,ebitda_margin,correlated_with,revenue_per_employee,True
revenue_per_employee,employees_per_1m_arr,correlated_with,revenue_per_employee,True
revenue_per_employee,gross_profit_per_employee,correlated_with,revenue_per_employee,True
revenue_per_employee,headcount_cost,correlated_with,revenue_per_employee,True
revenue_per_employee,workforce_productivity,correlated_with,revenue_per_employee,True
headcount,revenue_per_employee,formula_input,revenue_per_employee,True
revenue_growth_rate,revenue_vs_py,parent_of,revenue_vs_py,True
revenue_vs_py,prior_year_revenue,parent_of,revenue_vs_py,True
revenue_vs_py,revenue_growth_rate,correlated_with,revenue_vs_py,True
revenue_vs_py,forecast_accuracy,correlated_with,revenue_vs_py,True
revenue_vs_py,prior_year_revenue,correlated_with,revenue_vs_py,True
revenue_vs_py,revenue_ytd,correlated_with,revenue_vs_py,True
revenue_vs_py,total_revenue,correlated_with,revenue_vs_py,True
total_revenue,revenue_vs_py,formula_input,revenue_vs_py,True
total_revenue,revenue_ytd,parent_of,revenue_ytd,True
revenue_ytd,q1_revenue,parent_of,revenue_ytd,True
revenue_ytd,q2_revenue,parent_of,revenue_ytd,True
revenue_ytd,q3_revenue,parent_of,revenue_ytd,True
revenue_ytd,q4_revenue,parent_of,revenue_ytd,True
revenue_ytd,revenue_vs_py,correlated_with,revenue_ytd,True
revenue_ytd,forecast_accuracy,correlated_with,revenue_ytd,True
total_revenue,revenue_ytd,formula_input,revenue_ytd,True
arr_growth_rate,saas_quick_ratio,parent_of,saas_quick_ratio,True
saas_quick_ratio,new_arr,parent_of,saas_quick_ratio,True
saas_quick_ratio,expansion_arr,parent_of,saas_quick_ratio,True
saas_quick_ratio,contraction_arr,parent_of,saas_quick_ratio,True
saas_quick_ratio,churned_arr,parent_of,saas_quick_ratio,True
saas_quick_ratio,nrr,correlated_with,saas_quick_ratio,True
saas_quick_ratio,rule_of_40,correlated_with,saas_quick_ratio,True
saas_quick_ratio,arr,correlated_with,saas_quick_ratio,True
saas_quick_ratio,net_mrr_growth,correlated_with,saas_quick_ratio,True
total_revenue,services_revenue,parent_of,services_revenue,True
services_revenue,license_revenue,correlated_with,services_revenue,True
services_revenue,implementation_revenue,correlated_with,services_revenue,True
total_revenue,subscription_revenue,parent_of,subscription_revenue,True
subscription_revenue,arr,parent_of,subscription_revenue,True
subscription_revenue,mrr,parent_of,subscription_revenue,True
subscription_revenue,arr,correlated_with,subscription_revenue,True
subscription_revenue,nrr,correlated_with,subscription_revenue,True
error_rate,api_latency_p95,parent_of,api_latency_p95,True
api_latency_p95,api_calls_total,parent_of,api_latency_p95,True
api_latency_p95,error_rate,correlated_with,api_latency_p95,True
api_latency_p95,csat,correlated_with,api_latency_p95,True
api_latency_p95,api_calls_total,correlated_with,api_latency_p95,True
api_latency_p95,product_uptime_sla,correlated_with,api_latency_p95,True
error_rate,bug_escape_rate,parent_of,bug_escape_rate,True
bug_escape_rate,code_coverage,parent_of,bug_escape_rate,True
bug_escape_rate,change_failure_rate,correlated_with,bug_escape_rate,True
bug_escape_rate,code_coverage,correlated_with,bug_escape_rate,True
bug_escape_rate,tech_debt_ratio,correlated_with,bug_escape_rate,True
customer_health_score,csat,parent_of,csat,True
csat,stg_csat_response_row,parent_of,csat,True
csat,fcr_rate,parent_of,csat,True
csat,first_response_time,parent_of,csat,True
csat,sla_breach_rate,parent_of,csat,True
csat,ticket_resolution_rate,parent_of,csat,True
csat,tickets_per_customer,parent_of,csat,True
csat,time_to_resolution,parent_of,csat,True
csat,nps,correlated_with,csat,True
csat,churn_rate,correlated_with,csat,True
csat,api_latency_p95,correlated_with,csat,True
csat,app_store_rating,correlated_with,csat,True
csat,ces,correlated_with,csat,True
csat,complaint_resolution_rate,correlated_with,csat,True
csat,complaints_count,correlated_with,csat,True
csat,cx_csat,correlated_with,csat,True
csat,error_rate,correlated_with,csat,True
csat,fcr_rate,correlated_with,csat,True
csat,first_response_time,correlated_with,csat,True
csat,ops_north_star,correlated_with,csat,True
csat,product_return_rate,correlated_with,csat,True
csat,refund_rate,correlated_with,csat,True
csat,review_rating,correlated_with,csat,True
csat,sla_breach_rate,correlated_with,csat,True
csat,sla_compliance_rate,correlated_with,csat,True
csat,support_tickets_opened,correlated_with,csat,True
csat,survey_response_rate,correlated_with,csat,True
csat,tickets_per_customer,correlated_with,csat,True
csat,time_to_resolution,correlated_with,csat,True
